openalex_id,via,title,year,doi,doc_type,methodology,geography,thesis,theme_1_score,theme_1_justification,theme_2_score,theme_2_justification,theme_3_score,theme_3_justification,theme_4_score,theme_4_justification,dual_use_explicit,dual_use_direction,dual_use_structural,key_quotes,policy_relevance,text_truncated,notes
https://openalex.org/W2084783988,Graham 2006:forward,Violence and domestic space: demolition and destruction of homes in the occupied Palestinian territories,2011,10.1080/13602365.2011.547011,journal_article,case_study,"occupied Palestinian territories (West Bank, East Jerusalem, Gaza)","Examines systematic demolition of Palestinian homes as violence, dispossession, and ethnic cleansing, using planning and military tactics to control urban space.",0,"Not addressed. The paper discusses physical destruction of homes, not information goods or dual-use technology transfer.",0,"Not addressed. No discussion of algorithmic opacity, epistemic authority, or surveillance as knowledge production.",0,Not addressed. The paper does not conceptualize the city as a programmable or algorithmic system; it focuses on physical military occupation and demolition.,3,"Central argument. The paper is entirely about home demolition, spatial destruction, urbicide, and the weaponization of urban space. Discusses 'walking through walls' tactics, house demolitions as ethnic cleansing, and the use of planning as a weapon. Engages with Graham's 'new military urbanism' and Weizman's 'vertical sovereignty'.",no,neither,no,"In that demolition I lost everything. I lost all the memories of my life—pictures, documents, belongings from my childhood, my wedding, our years in Saudi Arabia. Everything that meant something to me personally. We lost all our possessions—our furniture, appliances. All our savings from all those years of work were gone. || Israel has turned urban planning into a tool of the government, to be used to help prevent the expansion of the city's non-Jewish population. In East Jerusalem in particular, it is a way of limiting the number of new homes built in Arab neighbourhoods, and thereby ensuring that the Arab percentage of the city's population—28.8% in 1967—does not grow beyond this level. || The most disturbing thing to me is that there is an absolutely wild west in the occupied territories. Brigade Commanders, Regiment Commanders and Company Commanders do whatever comes to their minds. No one checks them, and no one stops them.",Calls for an end to house demolitions and occupation; highlights the need for international pressure and recognition of planning as a tool of dispossession.,False,Journal article focused on physical violence and spatial destruction; no engagement with algorithmic governance or dual-use of technology.
https://openalex.org/W3123083941,Graham 2006:forward,The geo-historical legacies of urban security governance and the Vancouver 2010 Olympics,2015,10.1111/geoj.12070,journal_article,empirical_qualitative,Canada (Vancouver),"Mega-events like the Olympics catalyse long-term militarisation of urban policing through joint training and jurisdictional blurring, as seen in the Vancouver Police Department's Military Liaison Unit.",0,Not addressed. The paper does not discuss information good properties or dual-use fluidity of software/data.,0,"Not addressed. The paper does not discuss algorithmic opacity, epistemic authority, or surveillance as knowledge production.",1,"Tangential. The paper discusses urban militarisation and mission-based policing, drawing on Graham's New Military Urbanism, but does not focus on algorithmic modulation or smart city governance.",1,"Tangential. The paper mentions reconfiguration of urban space as 'theatre of operation' and the boomerang effect of military tactics, but does not explicitly address spatial destruction or home unmaking.",yes,both,no,"The paper furthers Stephen Graham’s (2010) New Military Urbanism that considers the circulation of military expertise between neo-colonial frontiers of military intervention with Western urban spaces. || In this way, models of ‘pacification’, ‘militarisation’ and ‘control’, as the practical means through which the West prosecutes its military interventions, are remerging in Western urban contexts through a ‘boomerang effect’. || The MLU has trained members who are currently serving in Afghanistan and Sudan, demonstrating how the military police model is applicable to their own geo-political operations.",The paper highlights under-recognised security legacies of mega-events and calls for empirical attention to institutional-level geographies of policing and militarisation.,False,None
https://openalex.org/W2047871490,Graham 2006:forward|Weizman 2007:forward,Spatial Alternatives and Counter-Sovereignties in Israel/Palestine,2014,10.1111/ips.12040,journal_article,theoretical,"Israel/Palestine (Jerusalem, West Bank, mixed cities)",Explores how micro-level spatial alternatives and counter-sovereignties can challenge hyper-securitized spatial logics and foster nonviolent overlapment in the Israeli-Palestinian conflict.,0,"Not addressed. The paper does not discuss dual-use, technology transfer, data portability, or software properties between civilian and military domains.",0,"Not addressed. No discussion of algorithmic opacity, black-boxing, epistemic authority of data, or surveillance as knowledge production.",0,"Not addressed. No engagement with programmable cities, algorithmic modulation, smart city governance, or automated decision-making.",2,"Substantive engagement with spatial destruction and urbicide. References Graham (2004) on 'urbicide' via bulldozer in Occupied Territories, and Hanafi (2005) on 'spacio-cide' as erasure of Palestinian life from land. Discusses displacement, forced urbanization of Bedouins, and demolition of homes and villages. Uses Weizman's work on 'politics of verticality' and three-dimensional control of space. However, focus is on spatial alternatives rather than detailed analysis of destruction.",no,neither,no,"Graham (2004) distinguishes Israeli construction (for example, new settlements, barriers, and roads) with the de-construction of the urban and infrastructural assets of the Palestinians (demolishing houses, for example), labeled 'urbicide.' || Sari Hanafi (2005) terms the destruction of the full spectrum of Palestinian life—erased from the land—as 'spacio-cide.' || Weizman (2004) and Weizman and Lein (2002) focus on the developmental aspect of Israel's strategy in the Occupied Territories. They argue that the Israeli strategy in the Occupied Territories centers on three-dimensional control over the totality of space: infrastructure, the environment, and sub- and above-surface domains—a combination which orchestrates a 'politics of verticality' using planning and architecture.","Suggests rethinking sovereignty through fragmented, counter-, and social sovereignties at micro and local scales; advocates for shared governance of contested sites like Temple Mount/Haram al-Sharif via community-based authorities; notes potential of civil society activism and everyday practices to create spaces of nonviolent overlapment.",False,"The paper is theoretical, drawing on Lefebvre, de Certeau, and sovereignty literature, with illustrative examples. It does not address algorithmic or data-driven governance; themes 1-3 are absent. Theme 4 is addressed through secondary citations of spatial destruction scholars."
https://openalex.org/W4404468963,Graham 2006:forward,The Emergence of a Military Urban in and of War,2025,10.1080/24694452.2024.2422856,journal_article,theoretical,United States,"Traces the historical-conceptual emergence of a 'military urban' in U.S. military practice, where the urban becomes a distinct object of knowledge and management, enabling new forms of military action.",0,"Not addressed. The paper does not discuss dual-use, information goods, or technology transfer between civilian and military domains.",2,"Substantive engagement with epistemic authority: the paper argues that the U.S. military has developed a specialized knowledge of the urban as a distinct object, conditioning military actions. It discusses how the military produces and relies on this knowledge, though not specifically black-boxing or democratic deficits.",2,"Substantive engagement with the city as a system: the paper conceptualizes the urban as a 'system-of-systems,' a 'living organism,' and a dynamic, process-bound entity that requires simultaneous management and surgical intervention, aligning with modulation and machinic city concepts.",0,"Not addressed. The paper mentions historical urban destruction but focuses on the shift away from destruction to surgical intervention, not on spatial collapse, domicide, or home unmaking.",no,neither,no,"a gradual shift has occurred in terms of how the armed forces have begun to think of and act on the urban as a distinct object that can be made “known” and managed in and through a specialized knowledge. || The entire urban environment must be addressed simultaneously and systematically by applying power to disable hostile elements and enable those environmental elements that are essential to the city’s functioning. || just as a living organism relies on flows (in food, air and water), and flows out (waste) to stay alive, a city also requires flows",None explicitly; offers critical understanding of military epistemology and its weaponization of knowledge for urban warfare.,False,Full text available; journal article.
https://openalex.org/W2107959609,Graham 2006:forward,The Intimate Entrenchment of Philadelphia's Drug War,2015,10.1080/21622671.2015.1047898,journal_article,empirical_qualitative,"Philadelphia, USA","The drug war in Philadelphia's inner city is maintained through militarized discourse and practices, but residents resist by occupying and defending the block as intimate spaces of survival and community.",1,"Tangential mention: The paper discusses the military transfer program supplying the Philadelphia Police Department with M-16 assault rifles from the US army (p. 377), indicating technology transfer from military to civilian policing. However, this is not a central argument about dual-use properties of software/data.",1,"Tangential mention: The paper discusses how police operate with mandates from 'on high' and lack accountability (p. 377), and how residents' civil rights are eroded through presumed guilt (p. 377). However, it does not substantively engage with algorithmic opacity or epistemic authority of data-driven systems.",2,"Substantive engagement: The paper conceptualizes the city block as a programmable, contested territory in the drug war, discussing continuous modulation of urban populations through policing, surveillance, and militarized tactics (pp. 371-373). It addresses the shift from visible institutional power to ambient/algorithmic control through police practices and the 'war on drugs' discourse.",2,"Substantive engagement: The paper discusses spatial destruction and home unmaking through drug war practices, including home seizures without hearings (p. 375), the bombing of a city block (p. 383, note 1), and the weaponization of civilian infrastructure (e.g., parks, community centers) as 'front lines' (p. 375). It also addresses the city as battlespace and militarized urban policing.",tangential,military_to_civil,no,"Through the military transfer programme implemented by congress in the 1990s, the PPD has a weapons arsenal supplied directly by the armed forces. In April 2013, there was a brief scandal when the PPD lost an M-16 assault rifle... Department officials noted that they were in possession of 1355 M-16 assault rifles in their arsenal. The weapons were given to the department by the US army.","The paper critiques the militarized approach to drug enforcement and suggests that policy should recognize the importance of semi-public spaces for residents' survival and community, rather than treating them solely as front lines of a war.",False,"The paper is a journal article with ethnographic fieldwork and discourse analysis. It does not focus on algorithmic governance or data systems, but on militarized policing and spatial control in the context of the drug war."
https://openalex.org/W2039221755,Graham 2006:forward|Weizman 2007:forward,Walking Through Walls: The Invisible War,2015,10.1177/1206331213512919,journal_article,empirical_qualitative,Palestine (Nablus),"The Israeli 'walking through walls' strategy during the 2002 invasion of Nablus constitutes urban warfare that destroys domestic space and suspends everyday life, while inhabitants develop 'making-do' tactics to resist and cope.",0,"Not addressed. The paper does not discuss information goods, software/data properties, or dual-use technology transfer.",0,"Not addressed. The paper does not discuss algorithmic opacity, epistemic authority of data systems, or surveillance as knowledge production in the sense of algorithmic governance.",0,Not addressed. The paper does not conceptualize the city as a programmable system or discuss modulation through data; it focuses on physical military tactics and urban warfare.,3,"Central argument. The paper extensively discusses spatial destruction, home unmaking, urbicide, weaponisation of civilian infrastructure, and the transformation of homes into battlefields, drawing on Graham and Weizman.",no,neither,no,"The Israeli assault and the 'walking through walls' mark a twofold military strategy. On one hand, it undermines the already slow modernization of the Palestinian urban society; ... On the other hand, it is of deliberate urban destruction that is closely integrated with Israeli's overall colonization efforts through carefully planned construction of place and space as a broader strategy of annihilation of the Palestinian landscape (Graham, 2004). || The 'walking through walls' not only turned inside space into outside space and the private domain to the thoroughfare, but also transformed the meaning of everyday space into a 'forbidden space' where it became a medium of warfare. || This article signifies that warfare, like everything else, is being urbanized and cities are the key sites: 'War has entered the city again—the sphere of the everyday, the private realm of the house' (Misselwitz & Weizman, 2003, p. 272; cf. Graham, 2004).","The paper suggests that planning in conflict zones should incorporate the lived experience and 'making-do' tactics of inhabitants, but does not provide specific policy recommendations.",False,Full text provided; no truncation issues.
https://openalex.org/W4315699709,Graham 2006:forward,"Violent infrastructure, nationalist stigmatisation and spatial erasure",2024,10.1177/02633957221148070,journal_article,empirical_qualitative,Turkey (Diyarbakir),"Turkish nationalist infrastructure in Diyarbakir inflicts symbolic violence by stigmatizing and erasing Kurdish identity, but Kurdish residents also resist and reaffirm their identity through the same space.",0,"Not addressed. The paper focuses on physical nationalist infrastructure (statues, murals) and symbolic violence, with no discussion of information goods, dual-use properties, or technology transfer.",0,"Not addressed. No discussion of algorithmic opacity, epistemic authority of data, or surveillance as knowledge production.",0,"Not addressed. No conceptualization of the city as programmable or algorithmic; the paper discusses built environment and symbolic power, not data-driven modulation.",3,"Central argument. The paper explicitly examines nationalist infrastructure as a form of symbolic spatial violence, erasure, and stigmatization of Kurdish identity, engaging with concepts of 'infrastructural violence' (Rodgers & O'Neill), spatial cleansing, and territorial dominance via fighter jets (vertical sovereignty).",no,neither,no,"In general, urban infrastructure is a mechanism of state power. But, through the case of the imposing presence of Turkish nationalist infrastructure in the Kurdish city Diyarbakir, it demonstrates that when tied to an antagonistic nationalist political project, this infrastructure is often purposefully built to violently cleanse urban spaces of the national 'other'. || Statues, murals and slogans cannot injure, maim or kill. So, the Turkish infrastructure in Dağkapı Square does not result in any physical violence. Instead, my interlocutors' experiences reveal that it inflicts a form of symbolic violence as the infrastructure works to stigmatise and erase their Kurdish identity. || That is not abnormal. Remember how I used to be beaten up in school for speaking Kurdish? Before that I spoke Kurdish, but I never knew that I was Kurdish. But when I was beaten up I really understood that I was Kurdish, I felt Kurdish, and I wanted to say, 'I am Kurdish'. When we lined up for lunch the teacher would say, Ne mutlu Türküm diyene. But we would whisper to each other Ne mutlu Kürdüm diyene.",None,False,"Complete text; paper is an ethnographic study of nationalist infrastructure in Diyarbakir, Turkey."
https://openalex.org/W1578662885,Graham 2006:forward,The war on teenage terrorists: Philly's 'Flash Mob Riots' and the banality of post-9/11 securitization,2011,10.1080/13604813.2011.630856,journal_article,case_study,"Philadelphia, USA",Philadelphia's response to gatherings of African American youth as 'flash mobs' uses banal post-9/11 antiterrorism discourse to justify aggressive policing and reinforce historical racial and class segregation.,0,"Not addressed. The paper does not discuss economic properties of software/data, dual-use, or technology transfer between civilian and military domains.",2,"Substantive engagement with epistemic authority and black-boxing through the discursive construction of 'flash mobs' as terrorists, which bypasses democratic deliberation. Discusses how the 'flash mob' label assigns guilt and constructs a 'terrorist' figure that obscures social relations. Notes surveillance of social media (FBI monitoring of cell phones and websites) and preemptive policing (Love Park closure based on 'Internet chatter'). Mentions the 'dominant warrant of the white spatial imaginary' that makes racialization of space 'ideologically legitimate and politically impregnable' (p. 594).",2,"Substantive engagement with the city as a programmable system under continuous modulation. Discusses 'banal terrorism' as a mode of governance that sanctions preemptive policing, curfew zones, 'anti-flash mob zones', and 'targeted enforcement areas'. Analyzes how performance of security in everyday spaces works to conceal social relations. References Marcuse's concept of citadelization and the neoliberal city as an efficient business, with youth gatherings threatening the 'very fabric of the neoliberal city' (p. 593).",1,"Tangential mention. Discusses historical spatial destruction (MOVE bombing in 1985, which killed 11 and burned an entire block) as precedent. Addresses the weaponisation of antiterrorism discourse and aggressive policing in ghettoized neighborhoods. References citadel/ghetto division and 'urban fortressing' but focuses on discursive rather than physical spatial destruction. No discussion of vertical sovereignty, drones, or Forensic Architecture.",no,neither,no,"This paper interprets a recent, aggressive state crackdown on public gatherings of African American youth in the streets of Philadelphia's commercial districts against the backdrop of historical geographies of race and disinvestment. Drawing on news accounts and government publications, and deploying theories of securitization and space, it joins those who argue that the performance of security in everyday spaces works to conceal the social relations undergirding the post-9/11 security state. We consider how city officials and others have constructed the collective figure of the 'flash mob' as a perpetrator of urban terrorism and the subject of state intervention.","Critiques the use of antiterrorism legislation and surveillance to preempt youth gatherings and curtail civil rights, calling for closer attention to the social warrant of racialized space and banal terrorism.",False,"Full text provided. Journal article, case study of Philadelphia's response to youth gatherings."
https://openalex.org/W4320725784,Graham 2006:forward,Suspicious cities: An analysis of the securitisation of urban everyday life in London and Brussels,2023,10.1080/17539153.2023.2176408,journal_article,empirical_qualitative,"London, UK; Brussels, Belgium","Urban everyday life in London and Brussels has been incrementally securitised under counterterrorism, with human and non-human bodies increasingly assigned suspiciousness, constituting a process of urban segregation with ethical implications for collective responsibility.",0,"Not addressed. The paper does not discuss the economic properties of software/data, dual-use, or technology transfer between civilian and military domains. It focuses on securitisation through material-discursive practices, not on the dual-use nature of information goods.",1,"Tangential mention. The paper briefly references 'search algorithms' as non-human actors subject to criticism (p. 321), but does not engage substantively with algorithmic opacity, epistemic authority of data, or black-boxing. The main focus is on the discursive-material construction of suspiciousness, not on algorithmic governance.",1,"Tangential mention. The paper discusses pre-emptive security, resilience, and the expansion of suspiciousness across urban sites, but does not conceptualise the city as a programmable system or engage with Deleuzian modulation. References to CCTV and facial recognition are peripheral to the main argument about entanglement and securitisation.",1,"Tangential mention. The paper argues that securitisation constitutes a process of urban segregation, excluding marginalised communities and neighbourhoods (e.g., Molenbeek, Finsbury Park). However, it does not discuss spatial destruction, domicide, urbicide, or weaponisation of civilian infrastructure. The focus is on exclusion and suspicion rather than physical destruction or home unmaking.",no,neither,no,"I conceptualise urban everyday life as an entanglement of intra-acting sites, objects, and people. || the securitisation of everyday life in European metropoles constitutes a process of urban segregation. || everyone and everything that intra-acts in urban everyday life is also to some extent responsible for its securitisation","Calls for critical reflection and resistance to securitisation, but no specific policy recommendations.",False,Full text provided. No truncation issues.
https://openalex.org/W2133517802,Graham 2006:forward,Walls and shadows: The occupation of Baghdad,2007,10.1080/13604810701687993,journal_article,other,"Baghdad, Iraq","The occupation of Baghdad created a segregated, dual city of walls and shadows, where American military control and isolation fostered violence, racism, and failure.",0,Not addressed. The paper does not discuss dual-use properties of information goods or technology transfer between civilian and military domains.,0,"Not addressed. No discussion of algorithmic opacity, epistemic authority of data, or surveillance as knowledge production.",0,"Not addressed. The paper does not conceptualize the city as a programmable or algorithmic system, nor does it engage with modulation or smart city governance.",2,"Substantive engagement. The paper describes the spatial destruction and segregation of Baghdad under occupation, the weaponization of urban infrastructure, and the home unmaking caused by walls and military control. It cites Graham (2004, 2005) on military urbanism.",no,neither,no,"The paper examines the complex dynamics of urban occupation from the author's particular vantage, exploring how technology, doctrine, psychology, and tactics interrelate in the high-stress combat environment. Drawing wider conclusions from his experience, the author argues that the occupation of Baghdad offers a bleak vision of our urban future, a future where security for the few promotes a violent anarchy for the many, a future of walls and the shadows they cast. || The overall system comprised a dispersal of fortress-like FOBs, each surrounded by enormous concrete barriers and guarded by watchtowers manned by machine-gun crews, connected by routes running along the major expressways, which themselves hosted military convoys, patrols and checkpoints, all forming a lattice of American quasi-control laid over the teeming metropolis of Baghdad like a second city, an American network deliberately separate from, bypassing and avoiding as much of the real city as possible. || That is, going outside the wire, leaving the FOB, was not just to enter into a city full of hostile people, but it was to enter a city that was, in itself, hostile, that was, in its very roads and sidewalks, the enemy. It was as if Baghdad itself was trying to kill us.","None, but the paper implies that militarized segregation and lack of cultural engagement are counterproductive.",False,First-person narrative essay; not empirical research. Focuses on physical occupation rather than algorithmic governance or dual-use technology.
https://openalex.org/W4308214329,Graham 2006:forward,The Applicability of International Humanitarian Law in Peacetime Urban Civilian Operations: Analysing the Deployment of the Army to Fight Gang Violence in the Cape Flats,2021,10.25159/2521-2583/9576,journal_article,policy_analysis,"South Africa, Cape Town","Analyses whether the military deployment against Cape Flats gang violence is justified under IHL, concluding the violence is an 'other situation of violence' not triggering armed conflict law.",0,Not addressed. The paper does not discuss dual-use properties of software/data or technology transfer between civilian and military domains.,0,"Not addressed. No discussion of algorithmic opacity, epistemic authority, or surveillance as knowledge production.",0,Not addressed. No conceptualisation of the city as a programmable system or modulation of urban populations through data.,0,"Not addressed. While the paper mentions forced removals and spatial design of Cape Flats, it does not discuss spatial destruction, home unmaking, or weaponisation of infrastructure in the sense of the coding framework.",no,neither,no,"The situation of gang violence in Cape Town cannot be classified as urban warfare. ... it is not a military operation, but the main proponents and victims are civilians. || Stupart argues that the army is not well suited for combating gangsterism in Cape Town because soldiers are trained to 'find, fix and finish' their 'enemy'. ... gang members are not distinguishable from civilians. || The Cape Flats comprise of purpose-built ghettos with no communal amenities and no employment opportunities either. These new settlements were designed in such a way as to limit the number of points of exit and entry, in a bid to ensure that the inhabitants could easily be policed and cordoned off by the apartheid government.",Implies that a multi-pronged socio-economic approach is needed rather than military intervention; highlights the politicisation of gang violence as a barrier to effective policy.,False,Paper is a legal analysis of IHL applicability; does not engage with algorithmic governance or dual-use technology themes.
https://openalex.org/W4402515781,Graham 2006:forward,"In dangerous times: War, reconstruction and the city",2024,10.1080/00187259.2024.2363897,journal_article,theoretical,"global, with focus on Middle East (Lebanon, Syria, Palestine, Iraq, Gaza, Yugoslavia)","The article argues that urban destruction and reconstruction are linked through a post-conflict-catastrophe complex that reinforces neocolonial relations, militarism, and neoliberal marketization.",1,"Tangential mention: discusses AI systems (Lavender, Where's Daddy?) used for targeting in Gaza as a dual-use technology from civilian to military domain, but does not engage deeply with the economic properties of software/data or technology transfer. The article mentions the 'military-industrial complexes, now juiced with technology and finance capital' (p. 207) but does not explore dual-use fluidity conceptually.",1,"Tangential mention: critically discusses AI kill lists (Lavender and Where's Daddy?) and lack of 'meaningful human oversight' (p. 206), suggesting algorithmic opacity and authoritarian decision-making, but does not engage deeply with epistemic authority or black-boxing as governance mechanisms. Surveillance as a knowledge-producing function is not addressed.",1,"Tangential mention: references 'scale-jumping flows of people, ideas, goods, finance, technology' and 'complex assemblages of institutions' (p. 205) shaping cities, and mentions 'smart city' discourse implicitly through critique of technophilic dreams, but does not conceptualize the city as a programmable or modulated data-driven system. The concept of algorithmic governance is not directly engaged.",3,"Central argument: the article extensively discusses urbicide (citing Graham 2004, 2011), weaponization of civilian infrastructure (siege, starvation, demolition of schools and hospitals), vertical sovereignty (drones, barrel bombs, AI targeting of homes), displacement, and forced eviction. The destruction of 'urban spaces and the ways of life they make possible' (p. 205) and 'the very symbols of culture, difference, cosmopolitan life' (p. 205) are core themes. Specific examples include the Dahiya Doctrine, destruction of Aleppo, Homs, Raqqa, and Gaza.",tangential,civil_to_military,tangential,"The central argument: cities today are both productive of and produced by scale-jumping flows of people, ideas, goods, finance, technology, and aesthetic practices, all mediated by complex assemblages of institutions and regulation, above, below and shooting through, the state. (p. 205) || What some call urbicide (Graham 2004, 2011), however, is most devastatingly visible in contemporary late-modern warfare (Belcher 2011), itself a product of global transformations that fragment states and give rise to a range of sub-state political and military forces. (p. 205) || Israel's use of two such systems, known as Lavender and Where's Daddy?, may be indicative of what's to come. These systems are used to create kill lists of suspected Hamas fighters and 'operatives' down to the lowest levels. These suspects are targeted not in battle, but often tracked to their homes, where they are killed along with their families, often multiple generations at a time (Abraham 2024; Tharoor 2024). Without meaningful human oversight, and combined with the unprecedented destructive power of today's weapons, contemporary urban warfare gives lie to technophilic dreams of the sanitary smart bomb. (p. 206)","The article critiques the Post-Conflict/Catastrophe Complex (P3C) and its neoliberal reconstruction policies, calling for anthropological engagement with alternative paths that prioritize local agency, peace, security, and sustainable economic revival over market-driven approaches. It advocates for critical voices to engage 'war where it is made' (p. 207).",False,"Opinion editorial, short format (4 pages). Text is complete. Dual-use discussion is tangential, focused on AI targeting systems and military use of technology, but not on urban governance or algorithmic governance per se."
https://openalex.org/W2913346170,Kitchin 2014:forward,Predictive Policing: Review of Benefits and Drawbacks,2019,10.1080/01900692.2019.1575664,journal_article,review,global,Predictive policing lacks a clear evidence base; claimed benefits and drawbacks are not empirically supported.,1,Tangential mention: discusses data-driven models and potential for repurposing but does not explicitly address dual-use or technology transfer between civilian and military domains.,2,"Substantive engagement: discusses lack of transparency, algorithmic opacity, accountability gaps, and potential for discrimination and stigmatization.",1,"Tangential mention: discusses predictive policing as a data-driven, algorithmic system for urban management and resource deployment, but does not deeply engage with modulation or control society concepts.",0,"Not addressed: no discussion of spatial destruction, home unmaking, urbicide, or weaponisation of urban infrastructure.",no,neither,no,Predictive policing is the collection and analysis of data about previous crimes for identification and statistical prediction of individuals or geospatial areas with an increased probability of criminal activity to help developing policing intervention and prevention strategies and tactics. || The risk here is that predictive policing could result in less effective and maybe even discriminatory police interventions. || We conclude that the current thrust of predictive policing initiatives is based on convincing arguments and anecdotal evidence rather than on systematic empirical research.,Urges independent empirical testing of both benefits and drawbacks to build an evidence base for predictive policing.,False,"Systematic literature review; focuses on predictive policing in law enforcement, not explicitly on dual-use or urban destruction."
https://openalex.org/W1898484762,Kitchin 2014:forward,Is Big Data challenging criminology?,2016,10.1177/1362480615586614,journal_article,theoretical,global,"Big Data and predictive policing challenge traditional criminology by sidelining theory and causation in favour of correlation, but this approach has serious limitations.",1,"Tangential mention: discusses data sharing and use of social media data in criminological research, but does not explicitly address dual-use between civilian and military domains. The focus is on Big Data in law enforcement and criminology, not civil-military technology transfer.",2,"Substantive engagement: discusses algorithmic opacity (black-boxing of random forest algorithms), epistemic authority of data-driven systems (machine learning predictions as 'scientific oracle'), and democratic deficits in decision-making. Cites boyd and Crawford on Big Data mythology, and references Pasquale (2015).",1,"Tangential: discusses predictive policing and algorithmic governance of urban crime, but does not conceptualize the city as a programmable system or engage deeply with modulation of populations. Focus is on criminological methods rather than urban governance theory.",0,"Not addressed: no discussion of spatial destruction, weaponization of civilian infrastructure, home unmaking, or urban warfare.",no,neither,no,"The disregard of theory means that a lot of Big Data analysis (like the random forest algorithm described above) will be regarded as a 'black box'. As Brennan and Oliver (2013: 558) state, 'their logic can be inscrutable to human users … This failure to offer explanatory tools might be awkward for decision makers who must provide justifications for their decisions (e.g., judges, probation officers, and parole boards).' || Because these techniques make predictions with seeming clairvoyance based on methods that people who rely on those predictions cannot understand, there is an 'aura' around the predictions. There are no opportunities to challenge claims about future behaviour based on particular alleged correlations (e.g. race and crime) as they remain hidden. || If there are initial biases in the crimes noticed by police (for example racial bias affecting initial patrolling patterns), then this will be fed back into the algorithm and 'confirm' police biases (see Pasquale, 2015: 39–42). This feedback effect is self-perpetuating, thus unable to be solved by regular updating.","Discusses implications for predictive policing and criminal justice decisions, urging that decisions require causal understanding, transparency, and evaluation through experiments or quasi-experiments.",False,Text is complete; journal article.
https://openalex.org/W2904032123,Kitchin 2014:forward,Predictive Policing and the Politics of Patterns,2019,10.1093/bjc/azy060,journal_article,empirical_qualitative,"Norway, Germany, Switzerland, Europe, United States, Australia","Patterns are the epistemological core of predictive policing, but they vary in rationalities and conceal assumptions, making them political.",0,"Not addressed. The paper does not discuss dual-use, technology transfer, or the economic properties of software/data.",3,"Central argument. The paper extensively discusses the epistemological authority of patterns, algorithmic opacity, black-boxing (proprietary software), and how patterns conceal assumptions and decisions, rendering policing decisions opaque.",2,"Substantive engagement. The paper discusses predictive policing as a mode of data-driven governance, algorithmic sorting, and how patterns guide police action and shape understandings of crime, though not explicitly conceptualizing the city as a machinic assemblage.",1,"Tangential mention. The paper discusses spatial patterns (hotspots, near-repeat) and potential stigmatization of neighborhoods, but does not address spatial destruction, domicide, or weaponization of urban space.",no,neither,no,"Patterns are the epistemological core of predictive policing. With the move towards digital prediction tools, the authority of the pattern is rearticulated and reinforced in police work. || The clean surface of the pattern makes it impossible to defend oneself against their results. || Unless patterns are accompanied and contextualized by explanatory material, they render policing decisions opaque.","The paper calls for greater transparency and reflection on pattern-based policing, suggesting that patterns should be accompanied by explanatory material to allow police officers and affected citizens to interrogate the assumptions behind predictions.",False,
https://openalex.org/W3180001917,Kitchin 2014:forward,Data Matters: The Politics and Practices of Digital Border and Migration Management,2022,10.1080/14650045.2021.1940538,journal_article,theoretical,global,"This introduction argues that data in border and migration management must be studied as matters of concern, knowledge production, and material infrastructure to understand their performative and political effects.",2,"The paper discusses dual-use through the concept of the 'multipurpose drone' (Loukinas) that produces data for both human rights and repressive security measures, and addresses technology transfer between civilian and military domains. It also discusses data sharing and interoperability between civilian and security systems (e.g., EU databases). However, dual-use is not the central argument.",2,"The paper substantively engages with algorithmic opacity (black-boxed algorithms, lack of accountability), the epistemic authority of data (data as 'truth-telling', biometrics as infallible proof), and the democratic deficit in decision-making. It discusses how data preconfigure decisions and bypass deliberation. However, this is one of several themes, not the central argument.",1,"The paper discusses the city as a site of data-driven border control (e.g., cash card systems, biometric databases) and continuous modulation of mobility through data analytics. It mentions 'smart borders' and automated decision-making. However, the focus is on borders and migration, not urban governance per se.",0,"Not addressed. The paper does not discuss spatial destruction, domicide, urbicide, home unmaking, or urban warfare. It focuses on border control and migration management, not on the destruction of urban space.",tangential,both,tangential,"What he describes as the constitution of the 'multipurpose drone' indeed speaks closely to specific modes of seeing, knowing, and acting that become pre-structured through the interaction between human actors, technology, and data. For Loukinas, the alleged 'versatility' of drone technology can thus be mobilised as an analytical lens to reconstruct how diverging types of knowledge and ensuing action can be constituted from a single body of data, depending on the specific relations that data form with their surroundings. || When complex, mutable algorithms analyse large amounts of data, the ways in which recommendations for specific actions (e.g., let this person pass; single out and further question that person) come into being can become difficult or even impossible to understand (Amoore 2011; Côté-Boucher 2010; Leese 2014). A lack of insight into analytical processes in turn undercuts the possibility to challenge and contest decisions. || Data are increasingly used as evidence that supports or falsifies claims made by travellers or asylum seekers. Whereas such claims would in the past need to be manually investigated and their acceptance or rejection would be left to the discretion of border guards or bureaucrats (Magalhães 2018), data are now considered to be telling an unquestionable truth.",The paper calls for empirical engagement with data practices and infrastructures to expose power asymmetries and contest depoliticizing technocratic language. It suggests that scholars should 'stay with the trouble' and treat data as matters of concern to open them up for political debate and intervention.,False,"This is an introduction to a special issue, so it synthesizes multiple contributions. The paper is primarily theoretical and conceptual, drawing on STS, data studies, and critical border studies. It does not present original empirical research but sets an agenda."
